x	y	z
-647.6118315	-281.775226	260
-646.4576505	-130.646744	260
-642.5129175	-186.14384	260
-635.3634475	-269.426958	260
-633.5219555	-105.970541	260
-629.9347535	-242.269565	260
-624.2409365	-212.845011	260
-615.8661115	-161.267989	260
-611.7444875	-281.129968	260
-597.2822375	-184.246041	260
-584.9931415	-177.394127	260
-578.0883085	-217.371279	260
-576.7669405	-203.889659	260
-573.7318995	-139.729414	260
-569.9919985	-166.580044	260
-564.5762605	-135.120925	260
-563.6445905	-171.205366	260
-560.2667755	-243.367813	260
-558.1813565	-117.177402	260
-556.2963205	-264.549746	260
-547.5219375	-261.735704	260
-544.0595565	-173.376192	260
-541.3092045	-239.444422	260
-537.8562995	-227.213622	260
-536.6678695	-252.321643	260
-531.1767595	-130.437545	260
-528.1607405	-209.363053	260
-523.2610435	-198.790638	260
-524.3204705	-136.210113	260
-517.7360525	-276.621351	260
-518.8178405	-137.482908	260
-512.1675665	-142.715841	260
-505.8530115	-190.677982	260
-652.9041845	-233.596517	260
-619.5112345	-196.375956	260
-595.5949395	-237.785206	260
-582.6934465	-235.184449	260
-536.6194485	-282.511643	260
-677.3218875	-211.135129	260
-580.9009925	-121.269791	260
-553.8354695	-212.715523	260
-665.2073505	-215.302089	260
-664.9207385	-115.631319	260
-565.2088695	-114.205335	260
-608.5792195	-183.261869	260
-589.7363005	-260.558925	260
-583.5133175	-189.773863	260
-575.2510705	-277.516637	260
-566.9103305	-249.889136	260
-529.1864725	-252.105533	260
-688.9374625	-392.586759	260
-688.3857565	-431.776615	260
-673.3182215	-424.528098	260
-677.7799585	-372.168718	260
-674.3734665	-399.293582	260
-670.7769115	-447.189067	260
-660.4339085	-401.686596	260
-658.9009695	-374.311019	260
-658.9031315	-327.034392	260
-645.7944885	-329.448058	260
-642.7260695	-401.144606	260
-635.5442235	-408.101413	260
-631.8972665	-471.55568	260
-628.4772875	-362.39106	260
-621.1977885	-339.995958	260
-608.0782355	-326.148821	260
-609.9957145	-444.49938	260
-600.7400855	-390.310213	260
-593.6026195	-420.55908	260
-592.7348985	-359.140089	260
-587.8502875	-453.506344	260
-589.7350655	-490.754718	260
-584.5861065	-384.258797	260
-573.2522315	-337.871775	260
-569.2240665	-369.057148	260
-567.5220605	-464.494161	260
-552.2512955	-382.310063	260
-552.4591255	-405.835955	260
-550.4903395	-355.379819	260
-542.2140055	-328.435621	260
-532.1999585	-357.038789	260
-530.5769305	-410.354914	260
-529.6296055	-459.311639	260
-520.7385995	-439.973508	260
-521.9889885	-398.591348	260
-521.2677845	-325.541525	260
-516.1345915	-490.199913	260
-516.8542475	-369.313996	260
-511.1992205	-359.012494	260
-664.3717345	-476.589702	260
-633.9772805	-425.858126	260
-605.0135195	-419.7258	260
-566.2024525	-418.344403	260
-528.9088525	-480.19395	260
-682.5594775	-308.775871	260
-617.8099575	-328.337446	260
-598.1693855	-406.52551	260
-570.3289635	-361.550987	260
-546.7275335	-418.631674	260
-533.7609575	-397.37195	260
-537.7496235	-484.458003	260
-679.8677545	-476.581903	260
-645.0587095	-343.648978	260
-517.6553875	-460.145323	260
-693.0230865	-566.50462	260
-685.1896475	-632.573779	260
-689.1167675	-654.54283	260
-678.7526655	-678.452867	260
-679.4587115	-656.137377	260
-667.7008455	-603.568511	260
-667.9382325	-560.466924	260
-663.4564345	-529.056439	260
-659.9687975	-546.715494	260
-663.2697895	-573.089681	260
-665.3878725	-630.022321	260
-659.5262235	-606.157871	260
-653.2471335	-559.39278	260
-646.6104005	-599.488624	260
-639.9207595	-630.826311	260
-635.1744135	-663.039855	260
-623.4110805	-630.101746	260
-621.4044775	-585.262239	260
-620.5236425	-524.576801	260
-608.8292155	-673.080995	260
-607.9628715	-646.185264	260
-605.2908535	-582.566288	260
-605.3780875	-615.823812	260
-597.0083595	-592.998888	260
-592.5869725	-648.749924	260
-591.7313465	-631.925242	260
-590.8848675	-527.241627	260
-583.6153615	-653.62717	260
-576.2760625	-663.655575	260
-577.7082535	-554.883311	260
-570.7394855	-679.385712	260
-561.6360025	-635.896179	260
-556.9298515	-660.103547	260
-549.2097395	-561.567544	260
-544.8370265	-539.355102	260
-538.4963655	-680.233115	260
-535.9672795	-653.190871	260
-536.3235485	-641.024656	260
-522.8305745	-514.073694	260
-520.5105435	-551.090564	260
-527.8466085	-584.719542	260
-518.5519545	-631.918221	260
-516.6125635	-605.507839	260
-512.3364785	-663.988987	260
-507.9808955	-640.012452	260
-684.4630825	-558.01156	260
-684.2391725	-580.067057	260
-681.9689205	-602.032796	260
-659.2563645	-579.162751	260
-634.3184785	-527.152095	260
-628.2338445	-580.653704	260
-580.4744145	-585.885515	260
-578.8379815	-536.515548	260
-565.3222465	-562.83023	260
-560.5456775	-583.650523	260
-547.7368045	-680.756384	260
-515.6609455	-678.205366	260
-514.4384825	-505.947124	260
-657.0353705	-682.109578	260
-609.7734355	-626.931345	260
-593.5005745	-552.104731	260
-590.9128585	-610.831912	260
-575.0193475	-689.466685	260
-548.5247915	-535.681813	260
-543.3230595	-600.632699	260
-673.2855845	-586.821018	260
-609.2291675	-608.443454	260
-534.2344155	-554.650175	260
-640.4041505	-517.707912	260
-634.2172195	-646.594573	260
-557.4735055	-601.208041	260
-555.9826775	-606.576879	260
-675.0210725	-757.520045	260
-671.5881405	-765.835151	260
-661.7217445	-806.482987	260
-669.2034085	-872.532992	260
-656.8199815	-747.74574	260
-654.1206725	-724.874236	260
-653.4217365	-721.144459	260
-648.8788565	-711.666367	260
-648.8550085	-790.127915	260
-647.4016975	-768.595811	260
-641.6064025	-871.566052	260
-634.4819595	-840.769843	260
-634.7070035	-877.320473	260
-631.4966265	-800.269442	260
-632.1929905	-739.367043	260
-627.4388585	-758.549169	260
-627.3982665	-880.59068	260
-621.0261355	-710.69673	260
-619.6026465	-886.692118	260
-618.8645925	-825.205204	260
-612.5365625	-887.798326	260
-613.4178235	-727.64463	260
-598.3558625	-791.011286	260
-601.3516135	-715.370838	260
-592.7874945	-849.733211	260
-588.9312285	-775.085082	260
-588.3007475	-867.648948	260
-587.9042645	-827.837766	260
-585.3774785	-717.178702	260
-578.5980625	-832.250691	260
-576.2559015	-738.314155	260
-576.0724175	-803.69145	260
-565.2234455	-765.463397	260
-561.5408065	-772.294822	260
-557.4393585	-742.316172	260
-547.3360145	-864.576164	260
-538.9849415	-759.973547	260
-531.4309105	-727.252762	260
-517.5807205	-810.997777	260
-515.0253325	-794.325445	260
-512.1185385	-762.685607	260
-511.4018955	-704.40891	260
-513.1339035	-734.118512	260
-679.4379025	-808.019508	260
-668.6672475	-777.075984	260
-660.3476305	-732.822129	260
-643.5834475	-758.502359	260
-628.7750595	-781.119011	260
-597.9271795	-734.41522	260
-536.5720545	-873.260888	260
-524.3321005	-712.782346	260
-517.6194495	-858.606123	260
-509.8537885	-726.735368	260
-509.2198775	-774.432206	260
-666.3566435	-711.272705	260
-625.2499045	-888.217517	260
-607.1332245	-791.570977	260
-551.3088165	-773.798111	260
-532.0530765	-748.09984	260
-691.3216895	-871.32493	260
-687.8327855	-861.84229	260
-564.8060135	-855.023016	260
-664.3296345	-740.370118	260
-634.8577365	-884.815661	260
-565.6704115	-862.418008	260
-550.8608975	-786.487444	260
-552.4628925	-758.524844	260
-482.1537925	-784.235698	260
-482.2577105	-853.317655	260
-473.8251925	-798.572736	260
-472.6304845	-831.395939	260
-468.4827195	-746.267188	260
-457.9948435	-851.064782	260
-441.3306665	-778.792343	260
-443.1174855	-713.159818	260
-441.2426585	-767.094942	260
-439.1235585	-834.817033	260
-422.5943165	-839.93407	260
-422.1318045	-806.382058	260
-421.9880025	-813.129481	260
-418.1559845	-834.33789	260
-418.0799755	-764.981798	260
-400.9779585	-832.797367	260
-389.6050975	-792.591886	260
-378.9007755	-709.166158	260
-373.2710195	-782.46372	260
-357.4861715	-726.769472	260
-346.1697305	-762.304398	260
-341.3758855	-724.688144	260
-331.3768735	-806.217791	260
-321.9672815	-768.973391	260
-319.9918895	-751.626083	260
-308.4009265	-796.335584	260
-410.3491735	-737.249943	260
-404.6738295	-833.533835	260
-384.3127135	-745.667156	260
-352.5243955	-740.973448	260
-342.0030525	-705.521689	260
-435.5711215	-845.221788	260
-379.0593555	-826.346903	260
-315.4130815	-796.887032	260
-399.0502895	-769.611204	260
-480.1486115	-807.617953	260
-487.6066605	-577.285437	260
-483.4115135	-658.134818	260
-484.3395375	-634.860165	260
-479.7858165	-566.918103	260
-478.4409015	-523.195015	260
-474.8485535	-598.271072	260
-472.5236095	-675.51034	260
-465.9027635	-601.963172	260
-465.4262775	-636.070319	260
-466.8696195	-520.949411	260
-458.3240925	-656.947351	260
-460.3302375	-567.421174	260
-454.9896645	-642.706437	260
-452.6579795	-549.293966	260
-448.1959995	-530.031447	260
-441.6867935	-646.047329	260
-432.9382345	-549.605275	260
-431.6450225	-595.254103	260
-431.4754105	-649.648646	260
-426.9629645	-558.263394	260
-427.5291115	-688.017683	260
-422.0376025	-513.537447	260
-416.2286095	-607.539767	260
-415.2290435	-626.272852	260
-419.8166155	-541.885785	260
-396.9867375	-655.252271	260
-397.7291815	-518.283007	260
-397.8445075	-547.056602	260
-397.5562915	-594.055523	260
-398.3673425	-609.750764	260
-392.7673695	-631.587148	260
-386.7427385	-674.504677	260
-384.3196895	-633.258877	260
-381.9719755	-577.685265	260
-381.9013175	-640.472979	260
-372.0192585	-558.169052	260
-361.8893775	-645.949296	260
-363.4575845	-519.055909	260
-357.6179185	-574.885673	260
-348.2435815	-550.553803	260
-346.4632345	-622.044801	260
-344.0374865	-590.952006	260
-341.5056765	-604.56117	260
-330.1348855	-550.886581	260
-329.6897615	-643.512879	260
-319.2033215	-615.062211	260
-309.0851725	-672.532949	260
-472.3744935	-662.689105	260
-449.6298495	-517.549333	260
-437.4574655	-537.265634	260
-441.7883175	-562.579597	260
-420.3792905	-572.235192	260
-358.8559125	-532.663047	260
-343.3863715	-652.456086	260
-469.0937435	-683.712309	260
-395.0159275	-568.514169	260
-375.7661225	-529.068208	260
-329.5192185	-676.374851	260
-399.3268845	-671.26901	260
-317.4751295	-607.164386	260
-380.5289485	-686.549533	260
-358.0500065	-660.946546	260
-332.6930495	-557.098155	260
-320.7171655	-648.598096	260
-312.6881375	-681.757266	260
-483.1837105	-449.304527	260
-484.0523915	-365.515861	260
-480.8039085	-331.119976	260
-467.8149175	-440.581803	260
-469.0548895	-410.989517	260
-466.6092845	-372.291241	260
-465.9485815	-398.90339	260
-466.4377845	-448.090785	260
-455.1019615	-461.628236	260
-447.2045035	-387.827319	260
-448.1138475	-310.205475	260
-444.9518985	-339.602182	260
-443.5824755	-359.746716	260
-442.1218945	-424.277268	260
-429.1864415	-323.238412	260
-431.3713955	-438.911914	260
-426.6020815	-399.927413	260
-415.9458355	-311.504911	260
-414.9710665	-419.84957	260
-413.5883085	-365.916229	260
-413.4634075	-470.616121	260
-396.4496345	-466.345688	260
-387.4514695	-385.295539	260
-383.4929195	-408.524176	260
-382.0352375	-360.723907	260
-375.8263115	-327.166816	260
-376.9552025	-457.490003	260
-370.8057295	-345.057293	260
-364.1363945	-487.932218	260
-358.1208785	-448.455356	260
-351.3554335	-406.574156	260
-352.2408245	-308.535561	260
-338.2058355	-332.127051	260
-337.1242315	-424.656836	260
-335.4114265	-374.173016	260
-327.7114895	-429.513951	260
-324.1007895	-439.962978	260
-320.7958625	-350.902976	260
-322.0968535	-375.769724	260
-322.6831665	-403.975776	260
-461.6795965	-330.626389	260
-423.7544245	-460.622974	260
-419.9913945	-485.772916	260
-371.7496595	-408.763406	260
-337.0234475	-455.292437	260
-318.5394545	-319.612503	260
-470.6613065	-390.912524	260
-452.9960275	-403.4631	260
-426.0292505	-345.222209	260
-408.8554005	-430.440303	260
-368.0963785	-348.693064	260
-327.7186375	-450.417283	260
-320.2001975	-337.009762	260
-385.7186495	-341.168986	260
-379.0166105	-444.245113	260
-433.1850995	-343.086734	260
-381.1138455	-433.347758	260
-349.0751325	-379.276882	260
-347.3159115	-337.067357	260
-309.4372745	-440.132794	260
-484.6507435	-210.217988	260
-471.6565435	-187.743439	260
-471.9741045	-172.115376	260
-459.5290635	-130.156574	260
-461.1807585	-290.339576	260
-455.7297295	-141.594028	260
-453.8751405	-242.750495	260
-448.4635695	-221.609502	260
-447.9080245	-166.455546	260
-450.4889555	-269.221193	260
-442.0533865	-116.358638	260
-435.9182665	-186.992308	260
-431.9111335	-123.486995	260
-427.5125175	-183.353632	260
-425.4681195	-136.836948	260
-423.0866825	-126.937266	260
-418.2054825	-213.464381	260
-414.3715345	-273.345896	260
-403.7321185	-206.993204	260
-400.9202875	-160.008581	260
-399.9237285	-245.249957	260
-378.5708465	-171.19156	260
-375.9591825	-151.316108	260
-376.4752585	-290.02417	260
-372.1783425	-177.197906	260
-371.7389655	-265.82136	260
-365.9382795	-110.80703	260
-364.6826405	-218.219867	260
-362.0837175	-186.247991	260
-356.0850585	-127.772161	260
-352.5482255	-252.531639	260
-352.5531835	-160.907271	260
-351.7381385	-260.549115	260
-340.5480335	-160.287101	260
-342.0410775	-245.024469	260
-336.9135405	-188.937445	260
-324.9691575	-220.199052	260
-323.8100535	-242.37355	260
-320.7553725	-279.091432	260
-482.9610065	-237.872766	260
-472.3911145	-228.68374	260
-471.6953655	-154.200336	260
-448.3236845	-292.64354	260
-427.9652305	-216.774811	260
-368.6210735	-196.083631	260
-321.0558795	-206.282823	260
-318.2104125	-269.14604	260
-476.4074985	-132.715273	260
-461.6790685	-263.612674	260
-421.5956085	-147.389933	260
-337.4347185	-199.520853	260
-342.1848895	-180.334929	260
-454.8694905	-281.92767	260
-388.4193605	-241.010841	260
-312.2636985	-273.085619	260
-490.7482115	-261.007551	260
-433.0469655	-135.249093	260
-416.5858735	-122.045841	260
-414.1722485	-254.768401	260
-382.3995925	-273.946351	260
-364.6946465	-135.033521	260
-350.8013045	-124.590194	260
-492.6281525	88.8900910000002	260
-486.4429935	66.0250890000002	260
-485.6645465	-90.614873	260
-482.0440845	27.4916840000001	260
-474.9899085	13.3095170000001	260
-476.4352805	-79.2103159999997	260
-471.0899435	-13.8384409999999	260
-470.6317905	7.20855200000005	260
-466.1422535	74.623102	260
-465.7951695	55.6654010000002	260
-458.0359645	-71.672857	260
-455.8236825	-59.9055629999998	260
-447.1797515	34.936068	260
-442.0293935	-19.6518160000001	260
-437.3730995	12.510601	260
-429.8208375	89.3130450000003	260
-430.2567425	14.6544470000003	260
-420.4133675	-75.2891909999998	260
-418.8642385	38.609117	260
-418.1944515	-22.0441989999999	260
-412.5218765	-12.423777	260
-408.1161215	19.41615	260
-400.1883605	-45.578086	260
-395.8680815	56.500955	260
-389.3834015	-48.123435	260
-386.0244415	92.555468	260
-382.9008875	1.11616000000004	260
-378.8316765	57.687469	260
-373.5049875	47.8382810000003	260
-369.1979535	52.0830850000002	260
-369.4319595	-44.4741439999998	260
-354.9503405	37.7140610000001	260
-351.7882035	-61.274989	260
-348.1044235	68.4855520000001	260
-346.4171735	14.6964330000001	260
-334.9736295	-50.197181	260
-329.4456715	49.058321	260
-326.2389465	71.18559	260
-321.2740675	55.0305160000003	260
-320.4261685	11.0529759999999	260
-315.8996175	-39.6660429999997	260
-313.9775845	-59.4620919999998	260
-453.1776605	0.737415999999939	260
-389.9927195	-63.0969809999997	260
-389.0599265	-77.4102699999999	260
-372.8189275	26.0070380000002	260
-350.9983655	94.04207	260
-325.3286975	79.268071	260
-460.6273355	-44.6380899999999	260
-453.6416395	10.7535010000001	260
-374.2457305	-20.4499839999999	260
-345.5513135	36.8359330000003	260
-338.0747475	-90.6525269999997	260
-334.2455145	85.3000740000002	260
-431.0942715	-40.4662269999999	260
-429.7362705	-53.305116	260
-422.0988445	88.1988270000002	260
-371.9799425	-82.3748219999998	260
-361.8121835	-88.5151059999998	260
-487.3508845	-33.3477399999997	260
-486.6968955	10.3583430000003	260
-409.8624545	-36.8832219999999	260
-368.2937705	16.5921700000004	260
-320.0799845	47.0256880000002	260
-325.0320635	-34.8407779999998	260
-319.5806435	-31.1952349999997	260
-489.8409465	255.788291	260
-487.1900005	134.900083	260
-487.0383875	155.08192	260
-487.7464545	232.571186	260
-483.9297515	279.996116	260
-479.5444295	291.233931	260
-482.8351345	190.031972	260
-476.5810385	282.218003	260
-450.5200085	282.196944	260
-450.6381865	265.789484	260
-448.0265075	225.874831	260
-440.9334285	162.167036	260
-426.8792595	222.323608	260
-419.1371105	184.15008	260
-418.5826785	163.618587	260
-412.8822855	292.365841	260
-406.7794485	194.382234	260
-404.8643095	271.92962	260
-399.9997165	227.2437	260
-401.1477305	218.744384	260
-397.2686395	169.378362	260
-393.6273955	161.785194	260
-396.7900885	118.495276	260
-387.7332345	170.894291	260
-389.3268035	260.529299	260
-389.9752285	123.935191	260
-386.9474955	285.354159	260
-375.1260135	270.020669	260
-360.7431715	244.218525	260
-359.5863095	251.528329	260
-351.3368575	223.171635	260
-341.6522075	132.155716	260
-335.8460995	249.661932	260
-335.0934175	185.784962	260
-330.4714735	218.100281	260
-326.9863025	276.477689	260
-325.6625905	236.291494	260
-322.5840445	292.661862	260
-317.4889775	265.603327	260
-311.2439785	146.366688	260
-306.0562605	196.368598	260
-458.9572205	231.458837	260
-438.0064575	126.551969	260
-429.3315785	122.017602	260
-430.3774175	110.801379	260
-384.8644305	231.546808	260
-338.5652045	264.2677	260
-475.4402425	220.031605	260
-471.3700125	288.582756	260
-431.9665515	258.082245	260
-421.1528685	141.535977	260
-374.8727845	184.875846	260
-364.3509995	161.903662	260
-348.1594935	115.947983	260
-345.9225095	217.487873	260
-319.8230795	132.233861	260
-436.0363795	117.01692	260
-466.7166365	205.721723	260
-460.7346785	184.9918	260
-440.3007365	140.151702	260
-491.0874015	463.089162	260
-486.2358435	327.329792	260
-484.8757795	355.958076	260
-478.7711855	398.326168	260
-476.3792535	426.86112	260
-474.2555925	383.865436	260
